cocunut,age,years_with_bank,marital_status,education,employment,gender,cust_income,current_with_bank_date,current_balance_eur,job_stability_years,address_stability_years,job_stability_missing,address_stability_missing,cust_income_log,mortgage_probability_calibrated,mortgage_prediction_calibrated
80702,63,13,D,HGH,RET,F,269.4907692,2003-10-03,2213.076923,8.73150684931507,10.438356164383562,1,0,5.600237972750477,0.004762579083601651,0
80739,51,11,M,HGH,STE,M,384.7384615,2005-09-05,661.6933077,31.027397260273972,50.37808219178082,0,0,5.955159578935889,0.004762579083601651,0
80222,51,11,M,HGH,STE,F,265.6076923,2006-02-14,2307.692308,11.33972602739726,27.147945205479452,0,0,5.585778260666693,0.004762579083601651,0
81347,53,10,D,HGH,STE,F,234.7923077,2006-07-26,6923.076923,8.306849315068494,13.816438356164383,0,0,5.462951365433753,0.004762579083601651,0
80363,65,11,M,BCR,RET,M,331.9747692,2005-08-05,5366.711538,8.73150684931507,5.967123287671233,1,0,5.808066718941723,0.004762579083601651,0
81390,59,11,M,HGH,RET,F,233.9070769,2005-09-27,2307.692308,8.73150684931507,13.356164383561644,1,0,5.459190018499257,0.004762579083601651,0
82069,60,10,D,HGH,PVE,F,278.0372308,2007-01-10,7692.307692,6.287671232876712,7.131506849315069,0,0,5.6313452166461415,0.004762579083601651,0
82216,44,10,S,HGH,STE,M,304.4785385,2006-10-24,2307.692308,22.361643835616437,43.16438356164384,0,0,5.721879525734809,0.004762579083601651,0
81905,61,11,M,HGH,PVE,M,253.8461538,2006-06-08,2278.044154,10.520547945205479,19.126027397260273,0,0,5.540660044657255,0.004762579083601651,0
81408,49,7,D,OTH,STE,M,408.5488462,2010-05-10,1985.820846,0.5972602739726027,25.778082191780822,0,0,6.0150561787192105,0.004762579083601651,0
80300,57,12,M,HGH,STE,F,262.6698462,2004-07-21,2307.692308,21.279452054794522,13.098630136986301,0,0,5.574697737939605,0.004762579083601651,0
80389,62,11,M,HGH,RET,F,319.7172308,2005-07-20,1998.284385,8.73150684931507,18.08219178082192,1,0,5.770559833974202,0.004762579083601651,0
81231,56,11,M,HGH,STE,M,411.8692308,2005-07-09,7011.376692,19.024657534246575,45.21095890410959,0,0,6.023130910376875,0.004762579083601651,0
80002,51,10,W,OTH,RET,F,140.6102308,2007-02-21,2288.700154,8.73150684931507,5.956164383561644,1,0,4.953078430062042,0.004762579083601651,0
82070,34,8,M,OTH,PVE,M,269.2307692,2008-11-24,194.9076923,9.186301369863013,33.06849315068493,0,0,5.599276294690427,0.004762579083601651,0
81443,39,10,M,HGH,PVE,F,217.3007692,2007-04-03,5076.923077,3.7095890410958905,15.608219178082193,0,0,5.385873787141079,0.004762579083601651,0
81223,56,14,M,HGH,STE,M,228.9683077,2003-06-12,5433.816923,16.235616438356164,19.35890410958904,0,0,5.437941506820226,0.004762579083601651,0
82049,45,10,S,HGH,RET,M,331.641,2007-04-02,7368.763692,8.73150684931507,35.78356164383562,1,0,5.8070638303581905,0.004762579083601651,0
82185,43,11,M,HGH,PVE,F,170.6923077,2006-05-12,2307.692308,9.682191780821919,14.01917808219178,0,0,5.145703966084468,0.004762579083601651,0
80388,54,12,W,HGH,PVE,F,417.0230769,2005-07-01,2970.354615,32.24109589041096,46.295890410958904,0,0,6.035536638895594,0.004762579083601651,0
82196,56,12,M,BCR,STE,M,397.3461538,2005-03-31,3399.945,23.594520547945205,55.1945205479452,0,0,5.987321360451533,0.004762579083601651,0
81909,41,11,M,HGH,PVE,M,269.2307692,2005-10-13,2307.692308,11.101369863013698,24.778082191780822,0,0,5.599276294690427,0.004762579083601651,0
80418,47,12,M,HGH,MISC,F,232.8723077,2004-12-28,4005.367154,9.498630136986302,19.8,0,0,5.4547752728230225,0.004762579083601651,0
81874,63,10,W,HGH,RET,F,297.764,2006-12-05,4011.675538,8.73150684931507,11.271232876712329,1,0,5.699653964072421,0.004762579083601651,0
81212,60,12,M,OTH,RET,M,291.0015385,2005-06-17,0.0,8.73150684931507,8.013698630136986,1,0,5.676759071090018,0.004762579083601651,0
82211,51,12,M,BCR,RET,M,314.7391538,2005-04-22,955.578,8.73150684931507,27.172602739726027,1,0,5.754916410046781,0.004762579083601651,0
81868,51,11,M,HGH,RET,F,166.1765385,2005-12-07,4893.573231,8.73150684931507,2.6,1,0,5.119050370828756,0.004762579083601651,0
80761,64,13,M,BCR,MISC,F,346.5387692,2004-02-12,5371.540769,8.73150684931507,9.367123287671232,1,0,5.850876224824984,0.004762579083601651,0
80763,41,10,M,HGH,STE,M,280.1400769,2006-12-08,2915.452846,15.07945205479452,40.47945205479452,0,0,5.638853039432785,0.004762579083601651,0
82213,49,13,M,HGH,PVE,F,284.6153846,2003-11-28,1219.789923,12.923287671232877,25.03287671232877,0,0,5.654646096661678,0.004762579083601651,0
80742,33,10,M,HGH,STE,M,297.5708462,2007-04-04,2210.296538,10.073972602739726,32.51780821917808,0,0,5.699007245375325,0.004762579083601651,0
80727,47,11,M,HGH,STE,F,270.4440769,2005-09-07,5872.028,27.243835616438357,27.052054794520547,0,0,5.603756139888676,0.004762579083601651,0
80746,48,11,M,HGH,STE,F,185.5538462,2006-01-19,3680.972769,17.21917808219178,17.484931506849314,0,0,5.228719916983441,0.004762579083601651,0
82144,65,12,W,HGH,RET,F,372.4359231,2004-11-17,316.1538462,8.73150684931507,9.271232876712329,1,0,5.9227464318899266,0.004762579083601651,0
80569,47,11,M,BCR,PVE,M,192.4384615,2005-07-18,2974.951923,7.331506849315068,18.106849315068494,0,0,5.2649594334643,0.004762579083601651,0
80620,35,8,M,BCR,PVE,M,384.4846154,2008-12-15,7692.307692,1.180821917808219,34.298630136986304,0,0,5.954501284035826,0.004762579083601651,0
81720,49,10,M,HGH,MISC,M,304.2692308,2007-06-01,2166.914,10.66027397260274,48.032876712328765,0,0,5.721194111170187,0.004762579083601651,0
81679,49,12,M,BCR,STE,F,291.6654615,2005-06-27,4615.384615,20.673972602739727,44.12328767123287,0,0,5.67903018707698,0.004762579083601651,0
80510,53,13,M,BCR,STE,F,395.3515385,2004-03-25,2307.692308,10.605479452054794,52.6986301369863,0,0,5.982301540945872,0.004762579083601651,0
80089,61,11,W,HGH,RET,F,250.7244615,2005-07-14,5371.453846,8.73150684931507,9.767123287671232,1,0,5.528335082560141,0.004762579083601651,0
81701,52,11,M,HGH,STE,M,412.0113846,2005-08-05,403.9184615,24.284931506849315,36.78630136986301,0,0,6.023475158198542,0.004762579083601651,0
81703,59,12,M,BCR,STE,M,381.8661538,2005-05-18,2307.692308,27.90958904109589,30.78082191780822,0,0,5.9476854602173965,0.004762579083601651,0
82525,63,12,M,HGH,RET,M,268.7743846,2004-12-08,5366.711538,8.73150684931507,12.76986301369863,1,0,5.597585997086969,0.004762579083601651,0
80506,49,13,M,HGH,STE,M,380.2538462,2003-12-23,1219.789923,29.243835616438357,48.06301369863014,0,0,5.943465416264177,0.004762579083601651,0
80097,41,10,M,HGH,STE,F,275.5384615,2006-12-26,6480.643769,16.824657534246576,26.778082191780822,0,0,5.622349912554528,0.004762579083601651,0
82514,54,13,M,HGH,RET,M,285.2263077,2004-01-28,7692.307692,8.73150684931507,18.024657534246575,1,0,5.656782783582739,0.004762579083601651,0
80098,56,9,S,HGH,PVE,F,310.2538462,2008-05-19,5650.876,7.504109589041096,17.731506849315068,0,0,5.740608804971643,0.004762579083601651,0
81718,58,10,M,BCR,STE,F,357.3629231,2006-09-16,2307.692308,10.101369863013698,25.44931506849315,0,0,5.881546224577459,0.004762579083601651,0
82508,61,11,M,BCR,STE,F,275.2230769,2005-08-08,5609.101385,22.528767123287672,8.643835616438356,0,0,5.621208788896987,0.004762579083601651,0
81520,39,10,M,HGH,PVE,F,281.9461538,2007-04-19,2493.548385,17.024657534246575,38.35890410958904,0,0,5.645256610281796,0.004762579083601651,0
80619,37,11,M,HGH,STE,M,266.5812308,2006-04-26,5637.655846,10.495890410958904,27.778082191780822,0,0,5.589423186780765,0.004762579083601651,0
81174,31,10,S,HGH,PVE,M,375.8859231,2007-05-21,4615.384615,1.7863013698630137,30.18082191780822,0,0,5.931942550411358,0.004762579083601651,0
81728,33,9,M,HGH,PVE,M,300.73,2008-01-29,3824.938154,8.767123287671232,32.33424657534247,0,0,5.709532577747883,0.004762579083601651,0
80839,60,12,W,BCR,RET,F,230.1,2004-12-28,399.6568462,8.73150684931507,9.767123287671232,1,0,5.442850517280335,0.004762579083601651,0
81498,62,11,M,BCR,RET,M,326.0501538,2005-07-26,790.3846154,8.73150684931507,10.830136986301369,1,0,5.790113534671597,0.004762579083601651,0
81497,49,10,D,BCR,MISC,F,175.0769231,2006-11-30,2307.692308,13.315068493150685,12.66027397260274,0,0,5.170920962622091,0.004762579083601651,0
81064,63,12,M,BCR,RET,F,272.21,2005-04-21,198.3346923,8.73150684931507,6.175342465753425,1,0,5.6102407302478365,0.004762579083601651,0
80118,53,11,M,HGH,STE,F,299.1569231,2005-07-25,2307.692308,28.052054794520547,33.11780821917808,0,0,5.704305414899115,0.004762579083601651,0
82437,55,11,M,HGH,PVE,F,345.2066923,2005-07-08,2307.692308,7.931506849315069,32.0986301369863,0,0,5.8470359732889525,0.004762579083601651,0
82436,53,10,M,BCR,PVE,M,215.3846154,2006-10-19,521.0573846,1.6164383561643836,8.767123287671232,0,0,5.377057451099419,0.004762579083601651,0
80130,65,11,D,HGH,RET,F,387.1553077,2005-07-12,1975.961538,8.73150684931507,11.767123287671232,1,0,5.9614055371108945,0.004762579083601651,0
82564,60,12,M,OTH,RET,M,291.0015385,2005-06-17,4615.384615,8.73150684931507,8.013698630136986,1,0,5.676759071090018,0.004762579083601651,0
81678,54,11,M,HGH,PVE,F,281.9246154,2006-06-06,4115.384615,10.578082191780823,28.575342465753426,0,0,5.645180485480223,0.004762579083601651,0
81093,58,11,M,HGH,RET,F,239.6456154,2005-07-06,4347.115385,8.73150684931507,15.816438356164383,1,0,5.483325375761818,0.004762579083601651,0
80018,32,11,S,HGH,PVE,M,269.7172308,2005-10-11,1646.607538,11.063013698630137,31.147945205479452,0,0,5.601074847346629,0.004762579083601651,0
80900,48,10,M,HGH,STE,F,271.8846154,2007-03-22,1925.922231,20.942465753424656,26.778082191780822,0,0,5.6090490516290386,0.004762579083601651,0
80899,63,13,M,HGH,STE,M,260.1364615,2004-04-23,1117.623846,19.736986301369864,11.490410958904109,0,0,5.5650431116851315,0.004762579083601651,0
80898,51,9,M,HGH,PVE,M,298.8009231,2007-10-23,813.1933077,19.095890410958905,21.589041095890412,0,0,5.703118664716459,0.004762579083601651,0
80917,41,12,D,HGH,MISC,F,183.3307692,2005-06-20,6644.792308,8.73150684931507,12.520547945205479,1,0,5.216731802450061,0.004762579083601651,0
80561,44,11,M,HGH,STE,M,285.4396923,2006-05-31,4864.142615,15.758904109589041,43.73698630136986,0,0,5.657528015916685,0.004762579083601651,0
82718,46,8,M,HGH,PVE,M,335.9492308,2008-11-26,3421.445538,7.879452054794521,45.43287671232877,0,0,5.81993226855834,0.004762579083601651,0
80015,56,13,M,BCR,STE,F,299.3230769,2004-07-05,2288.700154,21.69041095890411,34.701369863013696,0,0,5.704858818190616,0.004762579083601651,0
81598,59,11,W,BCR,STE,M,353.0769231,2005-09-19,569.6743846,11.76986301369863,21.778082191780822,0,0,5.869514186420879,0.004762579083601651,0
80016,56,12,M,HGH,STE,M,424.9076923,2005-06-03,783.5486154,34.846575342465755,51.794520547945204,0,0,6.0542226380480555,0.004762579083601651,0
80545,42,12,M,HGH,STE,F,305.8,2005-06-29,961.9520769,20.252054794520546,39.45753424657534,0,0,5.726196069493101,0.004762579083601651,0
80933,26,6,M,HGH,PVE,M,301.9338462,2011-02-01,528.5756154,0.7890410958904109,17.19178082191781,0,0,5.713514452299105,0.004762579083601651,0
82687,56,11,M,BCR,RET,F,356.7665385,2005-11-15,2307.692308,14.76986301369863,24.778082191780822,0,0,5.879880646578366,0.004762579083601651,0
80609,53,14,S,HGH,PVE,F,253.8461538,2003-06-16,6739.685923,7.016438356164383,12.76986301369863,0,0,5.540660044657255,0.004762579083601651,0
80946,47,4,M,BCR,STE,F,339.4230769,2012-12-25,407.5384615,19.487671232876714,19.687671232876713,0,0,5.830189187879606,0.004762579083601651,0
80949,45,11,D,BCR,PVE,F,293.0551538,2006-01-30,2307.692308,5.802739726027397,31.78082191780822,0,0,5.683767347703569,0.004762579083601651,0
81617,35,11,M,BCR,PVE,F,283.859,2006-03-21,4615.384615,9.767123287671232,34.57260273972603,0,0,5.651994321003894,0.004762579083601651,0
80033,53,13,M,HGH,PVE,M,373.6153846,2004-06-08,356.4973077,9.306849315068494,47.536986301369865,0,0,5.925899858574031,0.004762579083601651,0
80598,58,11,M,HGH,RET,M,430.7692308,2006-03-31,229.7613077,33.38630136986301,57.15890410958904,0,0,6.067891257551926,0.004762579083601651,0
81545,45,8,M,HGH,PVE,F,165.1846154,2008-10-15,2307.692308,17.77260273972603,15.468493150684932,0,0,5.1130993113497745,0.004762579083601651,0
80959,50,12,M,HGH,PVE,F,170.1635385,2005-06-13,2307.692308,1.515068493150685,8.520547945205479,0,0,5.14261946497362,0.004762579083601651,0
80882,45,15,S,BCR,PVE,F,284.8153846,2002-06-08,1626.386615,13.441095890410958,36.78630136986301,0,0,5.655346093998002,0.004762579083601651,0
80048,52,11,M,HGH,STE,F,380.1769231,2005-07-25,7692.307692,23.775342465753425,40.78904109589041,0,0,5.943263632434461,0.004762579083601651,0
81646,54,13,M,HGH,PVE,M,357.3932308,2004-05-07,1417.973308,3.515068493150685,22.775342465753425,0,0,5.8816307936456225,0.004762579083601651,0
82599,49,11,M,HGH,MISC,F,166.0769231,2005-11-05,450.1892308,29.13150684931507,15.76986301369863,0,0,5.118454323730411,0.004762579083601651,0
81086,56,0,M,HGH,RET,F,432.8856923,2016-10-10,2307.692308,8.73150684931507,23.528767123287672,1,0,6.0727811176120925,0.004762579083601651,0
82350,56,11,M,BCR,STE,F,383.3647692,2005-10-15,4615.384615,25.53150684931507,26.898630136986302,0,0,5.951592021491104,0.004762579083601651,0
82328,37,12,M,HGH,STE,F,257.1230769,2004-07-24,4615.384615,16.44109589041096,36.52054794520548,0,0,5.5534365134212,0.004762579083601651,0
80144,58,13,M,BCR,STE,F,277.6685385,2003-09-18,2307.692308,27.695890410958903,21.194520547945206,0,0,5.630023041499295,0.004762579083601651,0
81793,45,10,M,HGH,PVE,F,262.2461538,2007-02-01,1975.961538,3.8465753424657536,23.775342465753425,0,0,5.573089540461008,0.004762579083601651,0
82262,57,14,M,HGH,RET,F,244.8656923,2002-11-20,1176.729923,8.73150684931507,19.167123287671235,1,0,5.504785420578353,0.004762579083601651,0
82385,55,12,M,HGH,STE,F,377.4340769,2005-04-18,5258.532538,20.35890410958904,27.78082191780822,0,0,5.936041888355552,0.004762579083601651,0
82378,49,11,M,MAS,STE,F,354.9307692,2005-08-04,2307.692308,11.876712328767123,48.43835616438356,0,0,5.874736243401246,0.004762579083601651,0
82375,55,11,M,HGH,STE,F,169.7115385,2005-12-07,2278.697385,10.726027397260275,9.101369863013698,0,0,5.139975222712193,0.004762579083601651,0
81802,49,11,S,BCR,STE,F,343.1587692,2005-08-10,9027.147538,15.104109589041096,41.78904109589041,0,0,5.841103089269417,0.004762579083601651,0
81805,43,7,M,HGH,PVE,F,175.2735385,2010-05-14,2307.692308,5.183561643835616,8.098630136986301,0,0,5.172036984548184,0.004762579083601651,0
80169,59,11,M,HGH,RET,F,207.3426154,2005-07-22,3638.011077,8.73150684931507,4.5479452054794525,1,0,5.339183913995796,0.004762579083601651,0
81830,46,0,M,BCR,STE,F,400.0,2016-10-18,402.4130769,20.775342465753425,15.76986301369863,0,0,5.993961427306569,0.004762579083601651,0
80172,48,13,M,BCR,PVE,F,279.4923077,2004-01-29,4298.553385,3.2958904109589042,20.775342465753425,0,0,5.636546301057307,0.004762579083601651,0
81465,41,10,S,OTH,PVE,M,305.1230769,2007-02-12,2307.692308,8.068493150684931,31.78082191780822,0,0,5.723987233178283,0.004762579083601651,0
80176,50,11,M,HGH,PVE,M,275.3846154,2005-08-10,2307.692308,17.93972602739726,49.038356164383565,0,0,5.621793429707646,0.004762579083601651,0
80785,65,13,M,HGH,RET,M,391.4194615,2004-01-12,2371.153846,8.73150684931507,13.104109589041096,1,0,5.972331322536797,0.004762579083601651,0
81132,53,10,S,HGH,STE,F,357.2526923,2006-09-08,8764.220923,13.608219178082193,25.66849315068493,0,0,5.881238581823099,0.004762579083601651,0
81164,48,11,M,BCR,STE,M,268.3333846,2005-08-04,2307.692308,5.427397260273972,22.69041095890411,0,0,5.595949960199502,0.004762579083601651,0
81138,35,11,S,HGH,PVE,M,165.8230769,2005-09-22,3593.330538,5.515068493150685,3.7616438356164386,0,0,5.116933831074492,0.004762579083601651,0
81817,52,12,D,HGH,STE,M,409.0076923,2004-12-24,528.5756154,30.09315068493151,51.654794520547945,0,0,6.016175921229672,0.004762579083601651,0
81825,64,12,M,BCR,RET,F,267.616,2005-06-20,4110.0,8.73150684931507,8.216438356164383,1,0,5.5932828504460765,0.004762579083601651,0
80792,55,12,M,BCR,STE,F,346.8661538,2005-04-02,3067.477308,20.71232876712329,24.002739726027396,0,0,5.8518177902737145,0.004762579083601651,0
80185,58,10,M,HGH,STE,M,285.9846154,2007-05-25,2398.693923,1.7287671232876711,15.76986301369863,0,0,5.659428609444779,0.004762579083601651,0
82307,48,9,M,BCR,STE,F,265.3846154,2007-12-11,3943.899385,16.104109589041094,33.35890410958904,0,0,5.5849411869986385,0.004762579083601651,0
82399,40,8,M,HGH,PVE,F,273.2230769,2009-03-09,729.2434615,7.6438356164383565,16.77260273972603,0,0,5.6139419244184,0.004762579083601651,0
81354,46,11,M,HGH,MISC,F,276.9230769,2006-06-27,6660.807846,25.742465753424657,22.882191780821916,0,0,5.62734437360307,0.004762579083601651,0
82260,37,6,M,HGH,STE,M,309.9538462,2011-02-01,6397.881308,14.764383561643836,35.92054794520548,0,0,5.739644496664589,0.004762579083601651,0
82402,60,7,W,HGH,STE,F,274.391,2009-07-27,8439.944769,8.904109589041095,12.854794520547944,0,0,5.618191906021998,0.004762579083601651,0
81771,47,13,M,HGH,PVE,M,276.9230769,2004-02-10,2307.692308,7.676712328767123,46.345205479452055,0,0,5.62734437360307,0.004762579083601651,0
81787,30,8,M,HGH,PVE,M,338.5773077,2009-03-04,7692.307692,3.219178082191781,29.443835616438356,0,0,5.8277016315332135,0.004762579083601651,0
82607,40,2,M,HGH,PVE,M,184.0615385,2015-06-13,3067.477308,3.0136986301369864,2.9287671232876713,0,0,5.220688410306266,0.004724954544159497,0
81898,36,0,M,HGH,PVE,F,225.2227692,2016-10-12,1998.911615,0.5123287671232877,5.767123287671233,0,0,5.421520218209463,0.004724954544159497,0
82237,33,4,M,HGH,PVE,F,217.0,2013-01-03,817.1233077,8.73150684931507,11.767123287671232,1,0,5.384495062789089,0.004724954544159497,0
81450,44,0,M,HGH,STE,F,226.9230769,2016-10-19,150.4592308,10.353424657534246,10.767123287671232,0,0,5.42900819001078,0.004724954544159497,0
82017,54,8,M,HGH,PVE,M,139.9797692,2009-03-05,2307.692308,8.30958904109589,8.767123287671232,0,0,4.948616399232742,0.004724954544159497,0
82556,40,1,M,HGH,PVE,M,164.2538462,2016-03-24,4645.037077,5.758904109589041,2.7616438356164386,0,0,5.107482753498758,0.004724954544159497,0
81518,56,3,M,HGH,STE,F,292.3076923,2013-07-26,4469.752615,19.44931506849315,9.767123287671232,0,0,5.681222202369801,0.004724954544159497,0
82438,37,6,M,BCR,PVE,F,232.0153846,2011-01-17,6836.092308,10.01917808219178,13.112328767123287,0,0,5.451104479712106,0.004724954544159497,0
81410,28,7,M,HGH,PVE,F,190.2262308,2009-08-31,2307.692308,1.9753424657534246,4.764383561643836,0,0,5.253457181584131,0.004724954544159497,0
80681,35,2,M,HGH,PVE,F,238.8461538,2015-06-17,4615.384615,5.717808219178083,12.76986301369863,0,0,5.479997691963754,0.004724954544159497,0
81189,41,0,M,HGH,PVE,M,200.2461538,2016-09-30,2307.692308,6.734246575342466,6.764383561643836,0,0,5.304528804563249,0.004724954544159497,0
82056,27,0,M,HGH,PVE,M,0.0,2016-10-18,7020.140923,4.432876712328767,0.7616438356164383,0,0,0.0,0.004724954544159497,0
80754,24,2,S,HGH,PVE,M,422.1923077,2015-05-04,2307.692308,1.347945205479452,23.564383561643837,0,0,6.047826703866607,0.004724954544159497,0
82148,38,3,M,HGH,PVE,F,233.3336923,2014-03-14,582.6966154,2.6767123287671235,10.186301369863013,0,0,5.456746135004824,0.004724954544159497,0
80845,56,5,W,HGH,RET,F,204.628,2012-01-30,237.1153846,8.73150684931507,2.073972602739726,1,0,5.326068711078862,0.004724954544159497,0
81928,24,1,M,HGH,PVE,F,231.9232308,2016-04-04,4615.384615,0.5013698630136987,3.347945205479452,0,0,5.450708917729666,0.004724954544159497,0
82140,62,1,M,HGH,STE,M,438.6846154,2016-04-12,801.6266923,15.936986301369863,16.77260273972603,0,0,6.086057686718602,0.0047230743460418825,0
80731,46,4,M,HGH,PVE,M,167.9486923,2012-12-26,2307.692308,7.764383561643836,5.249315068493151,0,0,5.129595072970533,0.004694216839241464,0
82462,48,3,M,HGH,PVE,F,223.0769231,2014-02-19,2307.692308,1.2,8.994520547945205,0,0,5.411989399600884,0.004694216839241464,0
80853,38,1,M,HGH,PVE,M,191.1615385,2015-08-27,681.5699231,1.904109589041096,4.6,0,0,5.258336364648499,0.004694216839241464,0
81063,39,7,S,HGH,PVE,M,359.3384615,2009-10-01,2307.692308,13.386301369863014,38.73972602739726,0,0,5.887043760599708,0.004677882644248173,0
81492,34,4,M,HGH,PVE,F,364.5310769,2012-10-26,1538.461538,8.435616438356165,33.64109589041096,0,0,5.901351301293546,0.004677882644248173,0
81722,60,12,M,BCR,RET,F,380.9841538,2005-02-07,2307.692308,30.736986301369864,24.446575342465753,0,0,5.945379125547212,0.004677882644248173,0
82676,44,3,S,HGH,PVE,M,327.0523077,2013-10-10,4584.230769,2.9287671232876713,15.76986301369863,0,0,5.793173070364528,0.004677882644248173,0
80824,46,4,M,HGH,PVE,M,358.9738462,2012-10-04,4615.384615,4.109589041095891,20.775342465753425,0,0,5.886031379366613,0.004677882644248173,0
81813,57,0,M,HGH,STE,M,556.3184615,2016-07-13,325.2773077,35.6958904109589,56.04109589041096,0,0,6.323136820709032,0.004654712101681694,0
80896,39,6,D,BCR,STE,F,369.4177692,2010-11-17,1423.507769,5.890410958904109,38.397260273972606,0,0,5.9146314746235165,0.004647144939330141,0
80519,60,11,M,BCR,STE,F,337.6724615,2005-11-11,2307.692308,20.534246575342465,32.0,0,0,5.825033450052277,0.004609907343139587,0
82228,53,13,D,BCR,PVE,F,173.5897692,2003-10-02,4601.216,13.104109589041096,16.432876712328767,0,0,5.162439046041516,0.00436097265789884,0
81237,57,10,M,HGH,PVE,F,197.3076923,2006-10-25,4382.110462,4.824657534246575,11.101369863013698,0,0,5.289819825998806,0.00436097265789884,0
80607,53,11,D,HGH,STE,F,202.2896923,2005-09-29,2307.692308,15.597260273972603,16.77260273972603,0,0,5.314632017430568,0.00436097265789884,0
82317,64,11,M,BCR,STE,F,408.7942308,2005-08-11,1372.526615,13.73150684931507,30.03287671232877,0,0,6.015655157618831,0.00436097265789884,0
80770,58,13,D,HGH,RET,F,149.5907692,2004-02-02,1644.787,8.73150684931507,12.101369863013698,1,0,5.014566019994574,0.00436097265789884,0
82425,62,12,M,HGH,STE,M,420.0446923,2005-07-04,5351.918538,29.471232876712328,36.78630136986301,0,0,6.04273898553026,0.00436097265789884,0
81334,58,10,M,HGH,PVE,M,159.7769231,2006-09-26,4294.468231,7.64931506849315,4.347945205479452,0,0,5.08001783338618,0.00436097265789884,0
80659,58,11,M,HGH,RET,M,389.1553846,2006-02-08,9478.762077,8.73150684931507,29.2,1,0,5.966545081825984,0.00436097265789884,0
80715,62,10,M,OTH,RET,F,217.1417692,2006-07-06,1549.153846,8.73150684931507,11.96986301369863,1,0,5.385145168855532,0.00436097265789884,0
80918,52,12,M,HGH,MISC,F,189.0199231,2005-02-14,4544.611923,14.997260273972604,17.610958904109587,0,0,5.2471289250842785,0.00436097265789884,0
80129,57,12,M,HGH,RET,F,148.3538462,2005-06-13,3414.461538,8.73150684931507,8.657534246575343,1,0,5.006318297259878,0.00436097265789884,0
81186,54,10,M,OTH,STE,F,183.7384615,2006-11-20,400.8133846,18.276712328767122,13.64109589041096,0,0,5.218941103209466,0.00436097265789884,0
81291,59,11,W,HGH,RET,F,210.7169231,2005-10-05,4347.115385,8.73150684931507,14.665753424657535,1,0,5.355250114010577,0.00436097265789884,0
80823,60,11,M,HGH,PVE,M,202.1515385,2005-07-08,3505.688385,3.9287671232876713,8.098630136986301,0,0,5.3139521956268165,0.00436097265789884,0
80652,59,11,W,HGH,RET,F,219.0830769,2006-05-23,6329.995231,10.767123287671232,16.775342465753425,0,0,5.394005097343743,0.00436097265789884,0
82334,40,12,M,BCR,MISC,M,192.3076923,2004-09-06,2307.692308,4.175342465753425,16.273972602739725,0,0,5.264283180042263,0.00436097265789884,0
80257,70,12,M,BCR,RET,M,520.6973846,2005-06-28,1659.807692,8.73150684931507,36.78630136986301,1,0,6.257087696789789,0.00436097265789884,0
80248,62,11,W,HGH,STE,M,223.8664615,2005-11-23,2446.511385,10.87945205479452,3.6767123287671235,0,0,5.415506721566495,0.00436097265789884,0
82037,30,6,M,HGH,PVE,F,196.7076923,2010-11-09,894.5126154,4.961643835616439,9.131506849315068,0,0,5.286789638372596,0.004323348118456685,0
82650,32,5,S,HGH,PVE,M,179.1538462,2011-10-20,1045.010692,0.5917808219178082,3.734246575342466,0,0,5.193811186952317,0.004323348118456685,0
80706,36,0,M,HGH,STE,M,405.4946154,2016-10-10,1422.692308,16.33150684931507,35.416438356164385,0,0,6.007570682651671,0.004315780956105131,0
82734,29,9,S,OTH,PVE,M,290.2923077,2008-04-15,2307.692308,8.482191780821918,24.778082191780822,0,0,5.674327256819607,0.004315780956105131,0
80710,36,0,M,HGH,STE,F,256.1846154,2016-10-14,2307.692308,15.221917808219178,14.441095890410958,0,0,5.549794174866813,0.004315780956105131,0
80708,32,0,S,BCR,STE,F,401.9386154,2016-09-08,2307.692308,5.098630136986301,31.635616438356163,0,0,5.9987842312382496,0.004315780956105131,0
81996,58,12,M,HGH,RET,F,345.3503077,2005-03-29,979.4674615,8.73150684931507,26.232876712328768,1,0,5.847450712875899,0.004315780956105131,0
81447,40,9,S,HGH,PVE,F,285.1764615,2007-11-20,5000.0,8.884931506849314,34.868493150684934,0,0,5.6566086188064375,0.004315780956105131,0
81162,60,8,M,HGH,RET,M,262.0731538,2009-05-26,2307.692308,8.73150684931507,16.77260273972603,1,0,5.572432144831653,0.004315780956105131,0
81456,34,6,M,BCR,PVE,M,307.6923077,2010-09-29,3593.330538,3.7616438356164386,29.14246575342466,0,0,5.732345012830299,0.004315780956105131,0
81984,41,10,D,HGH,PVE,M,292.2469231,2007-02-23,630.7692308,9.827397260273973,40.5013698630137,0,0,5.6810149950659214,0.004315780956105131,0
80334,54,12,M,HGH,PVE,M,295.5230769,2004-10-14,1372.107692,2.6767123287671235,22.504109589041096,0,0,5.692125046437771,0.004315780956105131,0
80212,56,11,W,HGH,STE,F,360.7811538,2005-11-07,7831.340308,32.95068493150685,24.863013698630137,0,0,5.891039481499428,0.004315780956105131,0
82161,38,0,M,HGH,STE,M,401.4170769,2016-10-13,7692.307692,12.23013698630137,29.78082191780822,0,0,5.997489055509333,0.004315780956105131,0
81625,55,8,M,BCR,STE,M,324.7384615,2008-09-12,2307.692308,7.131506849315069,21.528767123287672,0,0,5.786094794042224,0.004315780956105131,0
